id,name,group,calories_kcal,protein_g,fat_g,carbs_g,fiber_g,solubleFiber_g,insolubleFiber_g,starch_g,sugar_g,saturatedFat_g,monounsaturatedFat_g,polyunsaturatedFat_g,transFat_g,cholesterol_mg,omega3_g,ala_mg,epa_mg,dha_mg,omega6_g,la_g,aa_g,histidine_g,isoleucine_g,leucine_g,lysine_g,methionine_g,cystine_g,phenylalanine_g,tyrosine_g,threonine_g,tryptophan_g,valine_g,arginine_g,alanine_g,asparticAcid_g,glutamicAcid_g,glycine_g,proline_g,serine_g,thiamin_mg,riboflavin_mg,niacin_mg,pantothenicAcid_mg,vitaminB6_mg,vitaminB12_ug,folate_ug,biotin_ug,choline_mg,vitaminA_ug,vitaminC_mg,vitaminD_ug,vitaminE_mg,vitaminK_ug,calcium_mg,copper_mg,iron_mg,magnesium_mg,manganese_mg,phosphorus_mg,potassium_mg,selenium_ug,sodium_mg,zinc_mg,Column 1
171690,"Apples, dehydrated (low moisture), sulfured, stewed",Fruits and Fruit Juices,74,0.28,0.12,19.91,2.6,0,0,0,0,0.02,0.005,0.036,0,0,0,0,0,0,0.03,0.03,0,0.004,0.011,0.017,0.018,0.003,0.004,0.008,0.005,0.01,0.003,0.013,0.009,0.01,0.049,0.029,0.011,0.01,0.011,0.008,0.029,0.14,0.08,0.054,0,0,0,0,1,0.6,0,0,0,4,0.058,0.43,5,0.027,12,136,0.4,26,0.06,
171689,"Apples, raw, without skin",Fruits and Fruit Juices,48,0.27,0.13,12.76,1.3,0,0,0,10.1,0.021,0.005,0.037,0,0,0,0,0,0,0.031,0.031,0,0.005,0.006,0.014,0.013,0.001,0.001,0.007,0.001,0.006,0.001,0.012,0.006,0.012,0.074,0.026,0.009,0.006,0.011,0.019,0.028,0.091,0.071,0.037,0,0,0,3.4,2,4,0,0.05,0.6,5,0.031,0.07,4,0.038,11,90,0,0,0.05,
171688,Apples,Fruits and Fruit Juices,52,0.26,0.17,13.81,2.4,0,0,0.05,10.39,0.028,0.007,0.051,0,0,0,0,0,0,0.043,0.043,0,0.005,0.006,0.013,0.012,0.001,0.001,0.006,0.001,0.006,0.001,0.012,0.006,0.011,0.07,0.025,0.009,0.006,0.01,0.017,0.026,0.091,0.061,0.041,0,3,0,3.4,3,4.6,0,0.18,2.2,6,0.027,0.12,5,0.035,11,107,0,1,0.04,
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",Fruits and Fruit Juices,52,0.26,0.17,13.81,2.4,0,0,0.05,10.39,0.028,0.007,0.051,0,0,0,0,0,0,0.043,0.043,0,0.005,0.006,0.013,0.012,0.001,0.001,0.006,0.001,0.006,0.001,0.012,0.006,0.011,0.07,0.025,0.009,0.006,0.01,0.017,0.026,0.091,0.061,0.041,0,3,0,3.4,3,4.6,0,0.18,2.2,6,0.027,0.12,5,0.035,11,107,0,1,0.04,
171687,"Acerola juice, raw",Fruits and Fruit Juices,23,0.4,0.3,4.8,0.3,0,0,0,4.5,0.068,0.082,0.09,0,0,0,0,0,0,0.046,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.06,0.4,0.205,0.004,0,14,0,0,25,1600,0,0.18,1.4,10,0.086,0.5,12,0,9,97,0.1,3,0.1,
171686,"Acerola, (west indian cherry), raw",Fruits and Fruit Juices,32,0.4,0.3,7.69,1.1,0,0,0,0,0.068,0.082,0.09,0,0,0,0,0,0,0.046,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.06,0.4,0.309,0.009,0,14,0,0,38,1677.6,0,0,0,12,0.086,0.2,18,0,11,146,0.6,7,0.1,
171685,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, summer berry, dry",Breakfast Cereals,353,11.31,4.4,72.58,8.5,0,0,0,20.43,1.041,1.363,1.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378,0.215,1.687,0,0.158,0.2,39,0,0,0,9.4,0,0.47,0,124,0,3.13,113,0,358,445,0,354,2.56,
171684,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, apple walnut, dry",Breakfast Cereals,390,8.18,10.36,70.53,7,0,0,0,29.36,1.301,1.964,6.282,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0.09,1.089,0,0.148,0,20,0,0,0,0.9,0,0.36,0,57,0,2.77,86,0,239,344,0,356,1.83,
171683,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, blueberry hazelnut, dry",Breakfast Cereals,386,9.81,9.8,69.47,7.7,0,0,0,18.71,1.648,3.742,2.863,0.026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352,0.115,1.557,0,0.127,0,34,0,0,0,2.8,0,0.45,0,64,0,3.08,98,0,287,317,0,337,2.15,
171682,"Cereals, QUAKER, Instant Oatmeal, Cinnamon Swirl, high fiber",Breakfast Cereals,366,8.79,4.8,75.67,22.3,0,0,0,14.7,0.926,1.713,1.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762,1.058,12.448,0,1.241,0,249,0,0,0,0.2,0,0.43,0,278,0,9.41,91,0,306,256,0,473,2.04,
171681,"Cereals ready-to-eat, MALT-O-MEAL, Honey Nut SCOOTERS",Breakfast Cereals,387,8.59,4.51,79.62,6.3,0,0,0,29.97,0.63,1.11,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.41,16.67,0,1.66,5,667,0,0,0,20,3.3,0,0,333,0,30,92,0,318,241,0,695,12.5,
171680,"Cereals ready-to-eat, MALT-O-MEAL, OAT BLENDERS with honey & almonds",Breakfast Cereals,379,7.8,4.88,77.26,6.1,0,0,0,20.26,0.62,2.25,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,1.99,23.51,0,2.69,7.55,667,0,0,0,29.6,3.6,1.37,0,33,0,41.38,61,0,204,240,0,453,17.87,
171679,"Cereals ready-to-eat, MALT-O-MEAL, OAT BLENDERS with honey",Breakfast Cereals,396,6.78,4.17,84.94,5,0,0,0,21.62,0.5,1.66,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.41,16.67,0,1.66,5,667,0,0,0,20,3.3,0.2,0.4,23,0,27,27,0,133,200,0,515,12.5,
171678,"Cereals, ready-to-eat, MALT-O-MEAL, Blueberry Mini SPOONERS",Breakfast Cereals,350,8.81,1.92,79.4,10.3,0,0,0,18.44,0.4,0.2,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.99,14.06,0,1.33,3.05,0,0,0,0,0,0,0.67,0,33,0,29.45,73,0,331,327,0,2,6.81,
171677,"Cereals, whole wheat hot natural cereal, cooked with water, with salt",Breakfast Cereals,62,2,0.4,13.7,1.6,0,0,0,0.08,0.06,0.057,0.202,0,0,0,0,0,0,0.187,0.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.05,0.89,0.167,0.073,0,14,0,4.2,0,0,0,0.24,0.4,7,0.083,0.62,22,0.583,69,71,12.8,233,0.48,
171676,"Cereals, WHEATENA, cooked with water, with salt",Breakfast Cereals,59,2.03,0.45,11.74,2,0,0,0,0.25,0.091,0.067,0.24,0,0,0,0,0,0,0.222,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.022,0.546,0.042,0.019,0,9,0,0,0,0,0,0.53,0.4,80,0.057,0.56,21,0.817,60,77,11,238,0.69,
171675,"Cereals, oats, regular and quick and instant, unenriched, cooked with water (includes boiling and microwaving), with salt",Breakfast Cereals,71,2.54,1.52,12,1.7,0,0,0,0.27,0.31,0.435,0.559,0.001,0,0,0,0,0,0.541,0.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.016,0.225,0.311,0.005,0,6,0,7.4,0,0,0,0.08,0.3,9,0.074,0.9,27,0.58,77,70,5.4,71,1,
171674,"Cereals, MALT-O-MEAL, chocolate, dry",Breakfast Cereals,363,10.6,0.82,79.55,2.8,0,0,0,16.63,0.31,0.18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.12,20.31,0.416,2.05,0,1143,0,0,0,0,0,2.07,0,375,0.079,42.88,33,0,124,245,0,10,0.87,
171673,"Cereals, corn grits, yellow, regular, quick, enriched, cooked with water, with salt",Breakfast Cereals,65,1.23,0.39,13.86,0.7,0,0,0,0.09,0.06,0.062,0.13,0,0,0,0,0,0,0.13,0.13,0,0.044,0.051,0.175,0.04,0.03,0.026,0.07,0.058,0.054,0.01,0.072,0.071,0.107,0.099,0.268,0.059,0.125,0.068,0.103,0.058,0.762,0.041,0.035,0,27,0,2.4,0,0,0,0.02,0,1,0,0.57,5,0.037,14,22,2.7,223,0.14,
171672,"Cereals, corn grits, yellow, regular and quick, enriched, cooked with water, without salt",Breakfast Cereals,65,1.23,0.39,13.86,0.7,0,0,0,0.09,0.06,0.062,0.13,0,0,0,0,0,0,0.13,0.13,0,0.044,0.051,0.175,0.04,0.03,0.026,0.07,0.058,0.054,0.01,0.072,0.071,0.107,0.099,0.268,0.059,0.125,0.068,0.103,0.058,0.762,0.041,0.035,0,27,0,2.4,0,0,0,0.02,0,1,0,0.57,5,0.037,14,22,2.7,2,0.14,
171671,"Cereals, corn grits, white, regular and quick, enriched, cooked with water, with salt",Breakfast Cereals,71,1.71,0.46,14.76,0.8,0,0,14.34,0.12,0.066,0.064,0.165,0,0,0,0,0,0,0.165,0.165,0,0.05,0.056,0.211,0.033,0.037,0.033,0.09,0.066,0.053,0.01,0.079,0.065,0.127,0.098,0.326,0.048,0.154,0.076,0.086,0.058,0.799,0.046,0.046,0,28,0,2.6,0,0,0,0.03,0,1,0,0.57,7,0.037,20,27,3.1,223,0.18,
171670,"Cereals, corn grits, yellow, regular and quick, unenriched, dry",Breakfast Cereals,371,8.8,1.2,79.6,1.6,0,0,0,0.64,0.155,0.3,0.516,0,0,0,0,0,0,0.502,0.502,0,0.268,0.314,1.076,0.247,0.184,0.158,0.431,0.357,0.33,0.062,0.444,0.437,0.656,0.61,1.647,0.36,0.765,0.417,0.13,0.04,1.2,0.485,0.147,0,5,0,0,11,0,0,0,0.3,2,0.075,1,27,0.106,73,137,17,1,0.41,
171669,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Wheat",Breakfast Cereals,366,16.26,2.15,76.39,9.4,0,0,0,1.37,0.413,0.313,1.073,0,0,0,0,0,0,0.805,0.803,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0.397,5.286,0,0.13,0.42,154,0,32.7,0,0,0,0,2,24,0.453,4.41,133,0,331,364,123.1,5,3.07,
171668,"Cereals, whole wheat hot natural cereal, cooked with water, without salt",Breakfast Cereals,62,2,0.4,13.7,1.6,0,0,0,0.08,0.06,0.057,0.202,0,0,0,0,0,0,0.187,0.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.05,0.89,0,0.073,0,14,0,4.2,0,0,0,0.24,0.4,7,0.083,0.62,22,0,69,71,12.8,0,0.48,
171667,"Cereals, whole wheat hot natural cereal, dry",Breakfast Cereals,342,11.2,2,75.2,9.5,0,0,0,0.42,0.3,0.283,1.008,0,0,0,0,0,0,0.933,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,4.9,0.915,0.391,0,78,0,23.1,0,0,0,1.31,2.4,40,0.458,3.39,122,3.2,379,389,70.7,2,2.66,
171666,"Cereals, WHEATENA, cooked with water",Breakfast Cereals,56,2,0.5,11.8,2.7,0,0,0,0,0.075,0.071,0.252,0,0,0,0,0,0,0.234,0.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.55,0.042,0.019,0,7,0,0,0,0,0,0,0,80,0.052,0.56,20,0.822,60,77,0,2,0.69,
171665,"Cereals, WHEATENA, dry",Breakfast Cereals,357,13.1,2.9,75.6,12.8,0,0,0,1.6,0.43,0.41,1.46,0,0,0,0,0,0,1.353,1.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.14,3.52,0.271,0.12,0,59,0,0,1,0,0,3.44,2.3,500,0.33,3.57,130,5.262,384,492,70.7,13,4.41,
171664,"Cereals, oats, instant, fortified, with cinnamon and spice, dry",Breakfast Cereals,369,9.53,4.84,76.08,8,0,0,42.32,25.33,0.768,1.487,1.696,0.003,0,0.054,54,0,0,1.641,1.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748,0.749,9.107,0.883,0.882,0,191,0,29,440,0,0,0.5,1.9,234,0.302,8.46,92,2.58,322,284,6.4,434,2.29,
171663,"Cereals, QUAKER, Instant Oatmeal, apples and cinnamon, dry",Breakfast Cereals,366,8.62,4.61,76.74,8.3,0,0,0,28.87,0.88,1.64,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,1.04,12.21,0,0.98,0,205,0,0,0,1.2,0,0.42,0,243,0,8.78,87,0,294,327,0,454,1.97,
171662,"Cereals, oats, instant, fortified, plain, prepared with water (boiling water added or microwaved)",Breakfast Cereals,68,2.37,1.36,11.67,1.7,0,0,10.37,0.46,0.226,0.391,0.426,0.003,0,0,0,0,0,0.411,0.411,0,0.057,0.105,0.2,0.135,0.04,0.086,0.13,0.085,0.083,0.04,0.151,0.177,0.12,0.272,0.578,0.14,0.101,0.137,0.26,0.215,3.025,0.317,0.29,0,44,0,4.7,130,0,0,0.07,0.4,80,0.066,5.96,26,0.558,77,61,5,49,0.62,
171661,"Cereals, oats, instant, fortified, plain, dry",Breakfast Cereals,362,11.92,6.9,69.52,10,0,0,56.65,1.5,1.346,2.325,2.533,0.016,0,0.07,70,0,0,2.452,2.448,0,0.285,0.495,0.96,0.675,0.215,0.435,0.66,0.38,0.366,0.18,0.705,0.839,0.555,1.166,2.73,0.631,0.389,0.629,0.445,0.05,1.035,1.2,0.08,0,32,0,27.7,772,0,0,0.51,1.9,351,0.36,24.72,128,3.385,423,366,23.2,220,2.51,
171660,"Cereals, CREAM OF WHEAT, instant, dry",Breakfast Cereals,366,10.6,1.4,75.5,3.3,0,0,0,0.4,0.222,0.192,0.774,0,0,0,0,0,0,0.692,0.692,0,0.242,0.46,0.8,0.272,0.196,0.238,0.571,0.335,0.332,0.145,0.513,0.457,0.369,0.498,3.928,0.408,1.289,0.596,1.339,1.214,17.857,0.474,1.786,0,357,0,23.1,1341,0,0,0.11,0.5,357,0.216,28.6,34,0,103,115,20,571,0.98,
171659,"Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), cooked with water, without salt",Breakfast Cereals,55,1.82,0.34,10.92,0.8,0,0,10.6,0.76,0.066,0.038,0.126,0.03,0,0.007,7,0,0,0.119,0.119,0,0.041,0.077,0.151,0.092,0.038,0.042,0.107,0.071,0.051,0.02,0.103,0.074,0.082,0.107,0.755,0.086,0.35,0.115,0.126,0.065,1.493,0.256,0.096,0,77,0,3.5,0,0,0,0.04,0,97,0.041,5.33,7,0.196,37,23,12.8,18,0.23,
171658,"Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry",Breakfast Cereals,360,11.6,1.41,73.19,4.2,0,0,67.32,0.56,0.232,0.15,0.627,0.002,0,0.036,36,0,0,0.591,0.59,0,0.254,0.418,0.851,0.295,0.185,0.164,0.565,0.171,0.217,0.11,0.519,0.46,0.371,0.537,4.115,0.457,1.811,0.602,1.009,0.563,13.7,0.607,0.463,0,121,0,23.1,0,0,0,0.33,0,711,0.203,33.39,45,1.298,252,153,20,124,1.32,
171657,"Cereals, CREAM OF WHEAT, regular (10 minute), cooked with water, without salt",Breakfast Cereals,50,1.44,0.21,10.52,0.5,0,0,0,0.03,0.033,0.028,0.114,0,0,0,0,0,0,0.102,0.102,0,0.033,0.063,0.11,0.037,0.027,0.033,0.078,0.046,0.045,0.02,0.07,0.063,0.05,0.068,0.537,0.056,0.177,0.082,0.055,0.025,0.52,0.071,0.013,0,12,0,0,0,0,0,0.02,0.1,87,0.04,3.74,5,0,15,16,2.8,6,0.13,
171656,"Cereals, QUAKER, corn grits, instant, plain, dry",Breakfast Cereals,343,7.31,2.14,78.42,4.2,0,0,67.1,1.51,0.362,0.395,0.967,0,0,0,0,0,0,0.937,0.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.946,0.697,9.002,0.242,0.14,0,176,0,14.4,0,0,0,0.05,0,378,0.03,38.75,28,0.205,72,135,17.1,1121,0.41,
171655,"Cereals, corn grits, white, regular and quick, enriched, cooked with water, without salt",Breakfast Cereals,71,1.71,0.46,14.76,0.8,0,0,14.34,0.12,0.066,0.064,0.165,0,0,0,0,0,0,0.165,0.165,0,0.05,0.056,0.211,0.033,0.037,0.033,0.09,0.066,0.053,0.01,0.079,0.065,0.127,0.098,0.326,0.048,0.154,0.076,0.086,0.058,0.799,0.046,0.046,0,28,0,2.6,0,0,0,0.03,0,1,0,0.57,7,0.037,20,27,3.1,2,0.18,
171654,"Cereals, corn grits, white, regular and quick, enriched, dry",Breakfast Cereals,370,7.65,1.75,79.09,4.6,0,0,68.23,0.57,0.34,0.315,0.875,0,0,0,0,0,0,0.847,0.847,0,0.234,0.288,1.154,0.156,0.182,0.172,0.444,0.175,0.277,0.057,0.383,0.282,0.67,0.508,1.716,0.26,0.883,0.375,1.271,0.339,4.465,0.253,0.233,0,171,0,14.4,0,0,0,0.21,0,4,0.03,3.05,36,0.145,111,141,17,1,0.72,
171653,"Cereals ready-to-eat, SUN COUNTRY, KRETSCHMER Honey Crunch Wheat Germ",Breakfast Cereals,372,26.55,7.78,58.11,10.2,0,0,0,21.43,1.36,1.04,4.84,0,0,0,0,0,0,4.293,4.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0.69,4.73,1.1,0.5,0,606,0,162.9,5,5.5,0,19.29,3.6,50,0.72,8.05,272,15.88,1011,964,59.3,11,13.88,
171652,"Cereals ready-to-eat, POST, GOLDEN CRISP",Breakfast Cereals,380,5.5,1.7,90.1,5,0,0,0,53.6,0.2,0.6,0.6,0,0,0,0,0,0,0.562,0.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.6,18.5,0,1.9,5.6,370,0,13.8,832,0,7.4,0.33,0.9,15,0.2,6.7,59,0,227,176,48.6,95,5.6,
171651,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Rice",Breakfast Cereals,383,7.01,0.9,87.78,1.4,0,0,0,0,0.325,0.18,0.345,0,0,0,0,0,0,0.285,0.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0.265,3.525,0,0,0,154,0,6,0,0,0,0.1,0.1,9,0.239,2.86,30,0,118,116,10.5,5,1.1,
171650,"Cereals ready-to-eat, POST Raisin Bran Cereal",Breakfast Cereals,324,7.6,1.6,78.9,13.7,0,0,0,32.9,0.296,0.349,0.796,0,0,0,0,0,0,0.735,0.735,0,0.149,0.206,0.413,0.157,0.083,0.149,0.305,0.083,0.206,0.116,0.289,0.347,0.272,0.388,1.634,0.297,0.561,0.297,0.6,0.7,8.5,0.206,0.8,2.5,339,0,27.3,380,0.9,1.7,0.54,1.9,44,0.4,18.3,168,3.21,339,525,5.9,382,3.8,
171649,"Cereals ready-to-eat, QUAKER, SWEET CRUNCH/QUISP",Breakfast Cereals,406,4.51,6.08,85.03,2.3,0,0,0,43.36,4.442,0.695,0.854,0,0,0,0,0,0,0.831,0.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,1.732,20.382,0,2.037,0,1555,0,5.8,21,0,0,0.73,0.2,9,0.069,18.35,55,0.326,168,187,6.5,740,15.29,
171648,"Cereals ready-to-eat, POST, GRAPE-NUTS Flakes",Breakfast Cereals,376,9.4,3.7,82,10.2,0,0,0,15.2,0.5,1.5,1.5,0,0,0,0,0,0,1.372,1.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.5,17.2,0,1.7,5.2,690,0,29,775,0,3.4,0.81,2.6,36,0.3,27.9,101,0,280,336,47.8,470,7.8,
171647,"Cereals ready-to-eat, POST, GRAPE-NUTS Cereal",Breakfast Cereals,361,11.22,1.81,80.49,13,0,0,0,8.86,0.34,0.21,0.78,0,0,0,0,0,0,0.72,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.12,8.62,0.872,0.86,0,345,0,31.9,0,0.1,0,0.62,2,32,0.34,28,124,3.236,467,400,9.1,465,2.07,
171646,"Cereals ready-to-eat, granola, homemade",Breakfast Cereals,489,13.67,24.31,53.88,8.9,0,0,0,19.8,3.957,10.951,7.809,0.023,0,0.002,0,2,0,7.194,7.194,0,0.349,0.546,0.977,0.631,0.225,0.302,0.668,0.379,0.479,0.186,0.698,1.279,0.694,1.396,3.111,0.812,0.658,0.668,0.548,0.354,2.739,0.752,0.37,0,84,0,49.2,1,1.2,0,11.1,5.3,76,0.647,3.95,168,3.996,431,539,25.4,26,4.17,
171645,"Cereals ready-to-eat, POST, FRUITY PEBBLES",Breakfast Cereals,402,4.62,4.02,86.1,0.8,0,0,0,34.28,3.6,0.16,0.12,0.09,0,0,0,0,0,0.084,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,1.57,18.52,0,1.85,5.56,370,0,3.7,833,22.2,7.4,0.13,1.3,19,0.14,6.67,16,0,71,72,10.2,531,5.56,
171644,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH'S PEANUT BUTTER CRUNCH",Breakfast Cereals,417,7.1,9.23,78.65,2.7,0,0,0,33.36,3.92,2.641,2.148,0.018,0,0,0,0,0,2.126,2.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,1.732,20.36,0,2.038,0,1554,0,14.7,8,0,0,0.61,0.2,9,0.111,18.36,69,0,194,236,7.5,742,15.29,
171643,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH with CRUNCHBERRIES",Breakfast Cereals,397,4.45,4.83,85.93,2.6,0,0,0,44.2,3.08,0.63,0.75,0.02,0,0,0,0,0,0.723,0.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.8,20.75,0,2.14,0,1630,0,8.6,7,0.1,0,0.63,0.6,11,0.119,19.8,55,0,168,187,10.4,725,15.56,
171642,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH",Breakfast Cereals,398,4.39,5.12,85.51,2.5,0,0,0,44.32,3.346,0.639,0.747,0.02,0,0,0,0,0,0.721,0.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.614,1.822,21.465,0.145,2.138,0,1555,0,8.6,7,0,0,0.62,0.6,11,0.111,19.42,55,0.747,167,186,6.5,754,16.16,
171641,"Cereals ready-to-eat, POST, ALPHA-BITS",Breakfast Cereals,389,10,4.6,80.3,7.1,0,0,0,21,1.1,1.5,1.8,0,0,0,0,0,0,1.723,1.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.4,16.7,0.756,1.7,5,667,0,25.6,741,20,6.7,0.31,1.4,35,0.3,30,99,0,309,267,20.9,592,5,
171615,"Soup, ramen noodle, chicken flavor, dry","Soups, Sauces, and Gravies",439,10.22,17.52,60.23,2.9,0,0,55.94,1.96,8.095,6.138,2.201,0.063,0,0.056,56,0,0,2.142,2.13,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,0.254,5.536,0.434,0.039,0,118,0,5.6,0,0,0,2.41,0,22,0.128,4.21,25,0.625,115,183,24.7,1923,0.59,
171614,"Soup, ramen noodle, beef flavor, dry","Soups, Sauces, and Gravies",441,10.06,17.73,60.34,3,0,0,56.06,1.99,8.158,6.189,2.191,0.069,0,0.055,55,0,0,2.134,2.121,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479,0.258,5.139,0.448,0.037,0,111,0,5.3,0,0.6,0,2.49,9,21,0.122,3.93,25,0.644,115,177,19.6,1727,0.61,
171613,"Soup, bouillon cubes and granules, low sodium, dry","Soups, Sauces, and Gravies",438,16.7,13.89,64.88,0.2,0,0,0,14.47,3.433,5.365,4.485,0,13,0,0,0,0,4.334,4.324,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.43,2.46,0,0.1,0.3,21,0,114.5,25,1.1,0,0.72,66.9,187,0,1.03,56,0,166,309,27.6,1067,0.09,
171612,"Soup, beef stroganoff, canned, chunky style, ready-to-serve","Soups, Sauces, and Gravies",98,5.1,4.6,9,0.6,0,0,0,1.68,2.324,1.556,0.246,0,21,0,0,0,0,0.199,0.193,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.09,0.1,0,0.06,0.26,67,0,18,84,0,0,0.41,102.8,20,0.1,0.88,2,0,50,140,7.6,435,1.1,
171611,"Soup, beef and mushroom, low sodium, chunk style","Soups, Sauces, and Gravies",69,4.3,2.3,9.58,0.2,0,0,0,0.84,1.621,0.394,0.068,0,6,0,0,0,0,0.064,0.062,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.11,1.13,0,0.06,0.26,5,0,9.7,98,3,0,0.22,3.5,13,0.1,0.97,2,0,50,140,2.2,25,1.1,
171610,"Sauce, worcestershire","Soups, Sauces, and Gravies",77,0,0,19.17,0,0,0,0,10.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.13,0.7,0,0,0,8,0,2.7,5,13,0,0.08,1,107,0.2,5.3,13,0,60,800,0.5,1300,0.19,
171609,"Soup, chicken broth, low sodium, canned","Soups, Sauces, and Gravies",16,2,0.6,1.2,0,0,0,0,0.13,0.179,0.274,0.126,0,0,0,0,0,0,0.116,0.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1.37,0,0.01,0.1,0,0,3.1,0,0,0,0,0,4,0.051,0.21,1,0,30,86,0,30,0.1,
171608,"Potato soup, instant, dry mix","Soups, Sauces, and Gravies",343,9.2,3.1,76.14,7.6,0,0,0,10,0.613,1.185,1.025,0,12,0,0,0,0,0.966,0.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.22,4.27,0,0.16,0,61,0,56.3,3,16,0,0.54,13.9,172,0.25,2.38,62,0,279,1248,12.3,2400,0.91,
171607,"Soup, cream of mushroom, low sodium, ready-to-serve, canned","Soups, Sauces, and Gravies",53,1,3.7,4.53,0.2,0,0,0,1.72,1.005,0.704,1.739,0,1,0,0,0,0,1.719,1.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0.3,0,0.01,0.02,8,0,5.8,7,0.4,0,0.37,0.8,19,0.051,0.21,2,0,20,41,0.6,20,0.24,
